,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5676,7.042244442118954,196.70574134494785,22654.171372578767,6.966545400506832,331.6440569059818,428.05975516146,14.419457601208215,67.32566100037035,4.008578663704454,1
5677,6.988060616282151,195.42685660623587,21862.925266201302,7.144559471173186,332.4269490731349,427.3079122405327,14.575571963128056,65.55686228167573,3.9743176159886193,0
5678,7.022160411858022,194.7169669209757,21357.502661050534,7.172319763906062,334.3278685791789,426.8720905547612,14.117146476263668,66.19612047365612,3.928601398336947,0
5679,7.089153181366785,196.44044141601915,21307.23602463189,7.18348283364471,333.7017540500297,429.0475491075272,14.31490597652313,65.48259722478899,3.928304753145656,0
5680,7.142651238692505,197.3366150136304,21211.20310277963,7.092607127038877,333.8829225076178,422.4277145675903,14.463370081817049,65.59984880061333,4.006387280737882,0
5681,7.025350208032376,198.0001614215045,22176.78991781436,7.12114856038138,335.2734321661745,430.5390466824054,14.680675924226732,66.27654554052367,3.968093676883567,0
5682,7.05842752078222,193.8226525819592,22741.875700657303,7.126180800624195,330.22281016071986,422.45143860100194,14.142567123032668,66.71500560406393,4.003961209963417,1
5683,7.222128327227294,195.6002039367203,21900.31211729131,7.202960352077176,327.130157742235,417.36189915871927,14.393735507093194,65.86809868923291,4.048281987867357,1
5684,7.080280664198308,195.8966689462678,21913.866725722764,7.121158147028028,335.14128950461065,423.6967891308527,14.513947992192165,65.66597987342872,3.886716130048225,0
5685,7.094556977896083,195.384844102292,22564.44067646405,7.12814295427334,330.6310257180722,422.9614837401704,14.733726847514236,67.10083958212738,3.956910052474656,1
5686,7.1477386963540965,196.3683081888527,22066.86112571994,7.237006748969875,333.9051864326142,429.1802224392444,14.37689731588422,65.43190709190837,3.897041513530042,0
5688,7.074372038964136,198.29721909410264,22204.96630484841,7.166057604384952,329.9739209096875,423.37861547547647,14.077775099401649,67.06478421279333,3.996735762236944,1
5689,7.150905677473623,194.90151590531715,21930.24080175858,7.275574477283812,334.17199249632984,428.4096161583668,14.416071860457553,67.0515252654777,4.001464382936784,1
5690,7.070382408794562,195.3615168966672,23078.59755820241,7.230609554351111,333.8292387309994,425.9124022283393,14.202769697926076,66.10883498033105,4.012324279997157,1
5691,7.228911128428577,192.8620133706233,22353.043895065377,7.235526653732917,331.32203663067725,424.4968463586496,14.159240033461264,67.42137028327951,3.9896968632289274,1
5692,7.082657219728451,193.2693259857643,22351.026754838946,7.071050762009119,335.0252703112825,431.40815857775846,14.554166365770604,67.22996071562174,3.978644974865884,1
5693,7.117065068929716,196.745127851913,21841.566476956104,7.179951505231862,334.4621755372999,434.0498744072152,14.500692048690352,65.73507954505725,3.959248741060892,0
5694,7.06772879125418,197.1002039488153,21688.281877651905,7.02866048977603,331.6855052949975,427.2500582094464,14.650835452009598,67.34403423545393,3.967461717923898,1
5695,7.085194352049701,193.7784933498183,21673.94451681685,7.217511233071921,335.3372102125617,433.1337179776319,14.195433922940843,66.93883914104907,3.969250801784884,0
5696,7.115778468893126,196.2244421376218,21646.629750071937,7.05791455630897,331.1308318265385,432.8076235912119,14.598587843632952,66.10466391342973,3.9559926720794607,0
5699,7.123158756848262,196.33229496201315,21900.080240327847,7.1603562186237815,331.3654348753639,428.6732833357314,14.295834707590434,66.6681857656887,3.928773897392575,1
5700,7.241627800272646,195.54186552854296,21145.71250442348,7.183641453466222,331.01444252483395,429.4728799142561,14.406510253550438,67.35492938459373,4.016173596220828,0
5701,7.095442640376718,195.3208367665296,22415.214814000097,7.253937415191762,333.88130617420774,424.4150784902833,14.36635988881373,66.15251675447557,3.987858856866048,1
5703,7.020443860277256,196.77206139042207,22240.49664797087,7.2507842467419295,330.6865648787332,425.3108835916364,14.634284201268631,66.34836247687255,4.005911801925658,1
5704,7.151854498870362,197.11226650208403,22255.90688279665,7.0564773421564695,336.86230372522243,423.8529676066705,14.489695933963205,65.36800327996802,3.922185994022424,0
5705,7.044500753987897,197.3220295020138,22374.986270971047,7.104089850932645,335.88110975926713,435.0394958429836,14.470347943324215,66.58128995572892,3.9135660208621657,0
5706,7.0812700202835295,196.21444118647528,21704.585306804423,7.115729040929557,332.6608338416168,422.2785781673389,14.646825010439011,66.07148596628676,4.025403298719913,0
5708,7.184969468652819,196.2071611005441,23051.774286292,7.1952846525562855,331.919924146225,428.1295937474569,14.295430403516317,66.06280642501738,3.979253410794496,1
5709,6.890079684711311,195.25155465426337,21251.72354054163,7.073571271547268,329.7962987226376,423.9381103927537,14.235794081979297,65.29479813027123,3.973878256455377,0
5710,7.116689415427423,194.5626407391096,22763.07504452653,7.246944770193334,332.4527363430292,418.6891358781821,14.354270138911208,64.83277464679381,3.975585197729848,1
5711,7.080137663953317,194.66612571729996,21432.916726649222,7.0754331345351735,332.0750352070671,425.1776690021336,14.330736558700975,66.30542876134304,3.9347283775628266,0
5715,7.118983971745237,192.82883644785923,21987.488420672016,7.125732589566345,332.5465980595817,426.80198449245086,14.333163959815831,65.32588997954242,4.039346029477278,1
5716,7.16693682717997,197.4055136680272,22838.863345038008,7.192891974693923,329.1713725475802,425.914348966804,14.228596794681852,66.46819425811582,4.013830866957082,1
5717,7.12062172458388,197.1399220498824,21061.39585662968,7.06846161989602,332.9617515708639,420.7266369973469,14.279290183829191,66.68123258982939,3.937873782137108,0
5718,7.162407195817903,195.1766413250313,21603.218527418023,7.225384383413569,332.1432376358102,427.4321660824236,14.184209791871956,65.6786806096746,4.007124253808193,1
5719,7.024829148304109,196.447888587354,22061.227698683688,7.07910221260345,335.40712263053524,421.1899464098717,14.369979366863976,66.3413630649115,3.93584320602988,0
5721,6.911514498437476,197.44758097070184,21457.677322542037,6.985401808440028,332.712133152052,424.3236547299458,14.519835974803549,66.20668851872526,3.9560746080910416,0
5724,7.07341222573709,197.43803245179345,21546.159098348464,7.126695713347268,331.1596688990208,423.7693941866619,14.28183319448224,67.24665704479865,3.9617039895342248,0
5727,7.0994797684326025,195.33464182944343,22117.765957975946,7.251686548134897,332.9136564355493,422.474173457946,14.621768600616786,67.02776595638983,4.009059209525772,1
5728,7.131692797439826,196.86509403842973,22978.322997510037,7.196475674504623,337.8851427045448,432.2732641129968,14.03463163935882,67.07570836161659,3.969930250526496,1
5730,7.155584168321954,195.95898399380232,22156.89901663023,7.0756530898534775,330.9599837094405,420.68820646577086,14.146120516966796,67.16199682151989,3.9784504355736394,1
5731,7.167654266260274,196.43573316803108,22008.47517293982,7.020404589098776,332.26907413461964,426.4492821415191,14.264146547816392,64.7768661197132,3.944163701684291,1
5732,7.117957040873826,198.47093841341643,21850.220776635542,7.280445267194251,331.9076701172546,428.3424235824827,14.161683889766255,66.79445411014436,3.935181280210776,1
5733,7.009068815924531,193.3555050271465,21744.25384248386,6.9846191941664415,333.7862648680912,425.7636799170692,14.524105220514862,66.6756940382981,3.975310147840352,0
5734,7.088469006852101,195.3715258047592,22489.647721247344,7.026572757599606,330.5921929244978,425.3958002920326,14.376095773832311,65.56478621629358,4.073454388445417,1
5735,7.20552318663627,194.32199135929855,21741.619842836008,7.043523663005435,333.6854113266331,424.575305507521,14.467336683195946,67.03390231247734,3.969277000267591,0
5736,7.0641898386982405,194.09456162370788,21132.1198929262,7.204586314276745,336.11650091289886,426.84077660073945,14.312863053040129,64.43449063572254,3.977246612973272,0
5737,7.1277146906728,195.7107649169897,23129.667716486663,7.113611451215469,330.5305399380918,422.7275019740911,14.46607090840048,67.53371843915016,3.952857628620305,1
5738,7.227655544457966,193.85560295179292,21809.065944575534,7.34109067411908,334.06564180771784,420.8084461673328,14.148615372128246,66.2252017717563,4.013621832008827,1
5739,7.055708233503623,196.69175537797852,22011.589235160114,7.129446801391856,333.1404464734184,432.0836499318098,14.51767321109896,65.69110488970112,3.953378319450288,0
5740,7.072621466020692,196.20788722625272,21981.422273268407,7.022708751594731,332.3930194822623,438.7833946127196,14.263799995087885,66.37229717564405,3.886272731897,0
5741,7.055247378475273,195.06821848296133,22213.108981563943,7.10257712210556,333.5454276897532,429.124208044048,14.28556780072179,66.80677782939037,4.003569424503542,0
5742,7.177219991969754,194.76293649403505,21630.499345881708,7.130472221626521,331.1552024091243,414.8246077867786,14.484784602415491,65.28495006880964,3.951359393167978,0
5743,7.049687783145758,199.15076481939457,22124.519672484075,7.228336619513886,329.3040474638626,429.74456270519534,14.47373873812494,67.2277291816714,3.991564350426494,1
5744,7.023085275021354,198.10933464176756,21246.454480044864,7.140193817380403,331.9828521752977,424.7673141953612,14.295994761499143,66.28315095805127,4.028028377792363,0
5745,7.059946788569386,197.1307650301216,21067.866187507287,7.139092082383311,333.4402561390393,426.0917634850964,14.502894558985966,66.36244398466786,3.965362118175594,0
5746,7.050822840857922,196.9230183043105,22452.107708011907,7.150711124578614,329.4007215934584,420.2031309461608,14.513981452221485,64.44147997736579,3.962720880241827,1
5747,7.134740383840166,196.18813612810257,21887.546015217664,7.213676438190613,330.62092452598944,414.63914177887807,14.44569551904132,65.80862540759998,3.9518238204420775,1
5748,6.993548227287872,194.33633040329232,21096.664541965085,7.032127098056203,335.83521163264464,419.00491192750974,14.513154545609376,67.58485015854957,3.9117081253353145,0
5749,7.069127824609578,198.63139563952015,22194.493482282123,7.175421253397314,335.35645550433065,422.3735936489153,14.117755384347648,66.962487981102,3.997828218235455,1
5750,7.050973915210115,196.5371678178851,21881.98465817845,7.093902946020736,333.0624439620458,428.7089536901534,14.315546971019677,65.85656297352725,3.9349784545818,0
5751,7.1404443528268375,196.33697209366983,21456.238978002777,6.993753039496387,336.97410172917745,426.5984110711216,14.668871689756774,66.01796866742902,3.9680657638734,0
5752,7.096617215806788,198.78294187879453,21824.09766765927,7.130876855319834,330.9513532532956,429.4515987802345,14.1550332325075,66.06000555021386,3.929994084468475,0
5753,7.073101606487213,194.044837500058,22019.80890557212,6.984496478871208,333.81581740177177,433.5300649122484,14.451262994468037,66.14919035389613,3.895026677818033,0
5754,7.095265359455147,195.8388705013029,21157.17178091212,7.1059402659967565,336.5827278326211,428.96838326594286,14.706582463890518,66.21647420432257,3.922417556793245,0
5755,7.006134032551493,195.3531940727099,21475.789502987915,7.055135733540573,333.1064470042425,433.4192815793399,14.22315768301265,65.7869811787752,3.975680298472804,0
5756,7.060855533565494,196.82074816837925,21020.31969827505,7.00984064741017,337.4895975976392,427.7297782972192,14.111229221307442,66.23367245353874,3.8917981847572345,0
5757,7.029960260112938,197.05600281938592,21766.685093827244,7.061969086357547,334.2857213748292,428.6128362443731,14.40011429769627,65.64135537335672,3.960373388052149,0
5759,7.079983738323625,194.66027665701523,21569.900360016392,7.228980166544942,332.29934789886937,428.5536550174219,14.266556029822944,65.15185039603976,3.9889149496006544,0
5760,6.981359524999936,195.81378452260896,22001.041474078054,7.097400092586128,332.5761316463312,436.6246840307268,14.47899094554649,66.17452795686587,3.945803252208201,0
5761,7.11126841069534,197.10896673332985,21513.483172811542,7.154768147667695,334.9680136203424,424.1036506919164,14.239061939716532,65.6594725227631,3.948621970057572,0
5762,7.0348826868304055,195.5202556879239,21783.90501069111,7.204896198094095,328.04742893205736,425.24400001695625,14.073463795159848,66.2121570001823,3.97628584549173,1
5764,6.997229447883268,194.28271284039909,21155.989142208,7.129645439176279,334.1383588082639,421.22603859862585,14.216232241575266,68.0422203512886,3.953530518469086,0
5765,7.237647969224996,198.12153032691023,21487.221352926867,7.083130574277025,331.1039918971662,418.0199215332672,14.406558153012904,66.72554337566477,3.908554413793125,1
5766,7.004613004366601,198.84834970829536,22025.491067955347,7.037728150665206,334.8550176095278,428.7829637007493,14.3848014514239,66.02512488049364,3.973028192844842,0
5767,7.1172266984933685,196.283339057968,21953.284413113004,7.139462191650706,330.0581174125292,421.60970150712114,14.170499218886883,66.00828083206851,3.9876276032329407,1
5768,7.241224185031993,193.08054021935604,22679.290875510145,7.220386139202829,332.10720845982075,423.9510713476598,14.410007250468617,65.76448750143405,4.030091549385204,1
5769,6.986695960920308,193.41232339649463,21841.4928959894,7.043831438863251,331.5192508298554,425.2430351618713,14.265816438180083,66.48303633555423,3.911765964741941,0
5770,7.134878292484272,196.79369747092767,22448.25034047063,7.270941545163809,331.09792868471925,423.4819450844548,14.394987008861031,65.5831131653006,3.9702044557711895,1
5771,7.154176509141487,196.438928539406,22612.801131277785,7.012817247934736,334.6673291679447,420.0312853080982,14.060130828377922,65.49313608915885,3.954452781952525,1
5772,6.99733837476367,196.65851244199047,22151.751350751485,7.157095820379149,331.6247951623112,422.839492242835,14.101802426599116,66.71974473241548,3.9957192804734905,1
5773,7.053313012711318,196.29943893706897,21384.79564653213,7.12442800239902,332.9142718007773,426.2500596036792,14.574350858388668,64.76155519895127,3.9641549186432,0
5774,7.000053027511502,192.70512761323,22423.303144311703,7.118454707634923,334.575333919309,426.1129265748991,14.14495666859948,64.94827405932705,3.9268130241474255,0
5775,7.040336794227452,195.99445851814227,22534.81339960432,7.149757422844832,335.4471599981261,427.3295408758346,14.47539863310241,65.34281825246129,4.053587698255218,0
5776,7.072918034133936,197.06177883912108,21898.36327828183,7.289539096365377,335.1997549098533,427.4056307897256,14.268951658005436,65.91532694502189,4.014391100504352,1
5777,7.089514146133072,195.8551533893948,22216.864958849383,7.147029696996947,336.07602106078554,429.88090027255737,14.438276605317457,68.96485784971523,4.048813286733951,1
5778,7.120634467115997,197.4858813647473,22024.86813052271,7.301406263497874,332.00959427647103,423.55322691608296,14.138039914147376,67.15238368533323,3.978055037762735,1
5779,7.053870894939969,197.00870209921084,21044.55210361525,7.122241186493754,333.60582019983605,427.3705757304675,14.241226482353508,65.20092135695216,3.999903377884649,0
5780,7.032722610503631,194.23103296708987,21389.440689469306,7.077694326543377,333.0379413219918,429.99757532342994,14.581142425981172,65.35426226164655,3.9386480352747073,0
5782,7.030389936795306,193.84727873280409,22669.8602260765,7.219660983172305,332.14229213780106,422.70630351878754,14.345333371997556,67.5029792216116,3.9824794748000194,1
5783,7.085670642214587,198.55708267584276,22547.77500406931,7.179162025956902,332.2186264368345,429.9754189816995,14.499708779129447,68.08712154601866,3.935919235476755,1
5784,7.077478594345912,197.9888896489016,22030.128299440872,7.185071958050679,335.36426010870395,434.6722196283928,14.34076991968991,66.36249332767362,3.967642467333664,1
5786,7.048052698639188,196.26374025395637,20730.44076353429,7.157072078323085,337.13012315557546,422.6440725373493,14.41072822545494,65.86119303587479,3.992778891100112,0
5787,7.142671253201987,196.87483601574507,21915.35164814465,7.16642245939445,334.37719133033386,429.6821967887842,14.274302702422789,64.13116728686812,3.935753182526532,0
5788,7.177917684044859,195.5440053335896,22232.45443297696,7.117504436782336,336.1768415849115,425.101842962224,14.21665393392305,65.8512280974543,3.939710849613568,0
5789,7.09329719973325,196.43879638393773,21881.63469520088,7.131310568296904,335.0411721510953,431.5506341887999,14.394633093904554,65.7025584075883,3.942615804588736,0
5791,7.072510422370006,198.093672057248,21454.96118551176,7.216324464217032,332.07102885405527,425.6680944756255,14.445388575400692,66.3202287970098,3.984448129354593,0
5792,6.997886018984189,195.1432431156927,21757.20633968257,7.163710362247815,333.93082298179087,430.7970413693731,14.314841341353947,66.33675807121553,3.947256312531167,1
5793,6.8469137556358985,196.1298003451836,21292.892509570283,7.170117146234046,334.2360154165033,423.4462690861759,14.366920602191293,66.47891868076289,3.941207883982458,0
5794,6.961331460424862,195.52830887350217,22289.23499180378,7.105736638149044,337.1710373458348,420.2870489375672,14.325411445541976,66.27943382254438,3.9362485383965744,0
5795,7.097572921002173,194.91030869390184,22230.129681608258,7.105230646237588,335.4053265122023,428.9679935439397,14.537752095401132,66.82361768049991,4.000505045862727,0
5796,7.164926945110853,194.8569046991744,22323.72344528263,7.172170437452163,330.482551609315,427.0551112802641,14.280089848998603,66.01176783228395,4.027056866964252,1
5797,7.128915675952739,195.9267067649728,22521.11117208045,7.294667163231185,333.00348397625805,424.3427781338152,14.327259546682884,66.62566578286325,3.962327292675598,1
5798,7.117424199555853,195.24831267985647,22509.80450627848,7.15962018059147,333.04617184577427,428.6900887926007,14.26239186141104,65.76917965544246,3.9930130241639055,1
5799,7.021906355500953,195.5999340861258,22247.311103305456,7.146360184241958,332.31771429440056,421.8497124547832,14.33407075645981,66.86776296574541,4.056120776596552,1
5800,7.104763163466924,197.4326625816599,23160.985835065447,7.14409958923537,332.414020970453,422.9287779581396,14.368680374106448,66.00872192125092,3.9886950118469824,1
5802,7.126336919632245,195.8840207200645,21952.077047787963,7.073814641369824,334.8663016946348,427.2310608771066,14.35927814598082,65.98932888088396,3.974050079385439,0
5803,7.127698424505327,196.1751956635869,22184.83681381729,7.144772454434048,331.6560784246103,430.9226760739273,14.507312869964494,66.44487478997706,3.9681097614866423,1
5804,7.146921044009765,194.1364713399564,21526.974156856457,7.1414013593717,334.2618987490158,427.0907257761186,14.841447410598116,66.87020536398812,4.01193828763503,0
5805,7.100599850297612,192.24921086613492,21572.67420909588,7.141668200561319,334.31351488833,433.444127340545,14.385388881289844,66.44951810358285,3.900138107548492,0
5807,7.087763141452778,195.2653496916672,21419.398005644794,7.0842172811040784,336.9455717946085,428.2945927954997,14.23651265905702,66.77343751338505,3.9546351112414255,0
5808,7.139844866349806,199.08620015998065,21860.9886235276,7.21601474812296,332.3481911514333,425.4811510588983,14.38918091035102,66.13449072982885,3.951858294715752,1
5810,7.104046777312512,198.16442097511188,21405.221813492302,7.116664945900841,333.10005728266543,427.7149255134258,14.442307131596708,66.11218493632859,3.920325844671694,0
5812,7.079025766991943,194.91226541374365,21728.406556274625,7.130865253620408,335.4476060825196,433.47139324732944,14.180146024609114,64.95848478950494,4.007888209065214,0
5813,7.0482779302863685,197.90828257692945,21871.898769392767,7.04880083029962,333.39191565692687,424.55362360806623,14.463146304207244,66.99250124142226,3.9706824908511433,0
5817,7.107858981634055,197.62965775715685,21839.20949604113,7.105338281273778,334.58241174790345,427.1799636446733,14.447110871128974,66.04032008990798,3.990243895442768,0
5818,7.150757832867323,195.22593633023243,20390.185510660747,7.002691603665396,334.57294976001174,431.34613369221256,14.59816143448806,65.97218848542116,3.917927292973281,0
5819,6.986792496011229,193.55612845725744,22265.75848223836,7.091066991893829,332.5136035716393,430.6366861732973,14.231471496073718,66.72079557186599,3.940867631870701,0
5821,7.065519469694333,195.60611627517392,22485.840824874853,7.071537318944087,334.8756667352899,429.442069171782,14.599495457561316,67.0943830927314,3.934070273639993,0
5822,7.111332755868984,196.6170919833254,20776.45453223915,7.175654501731148,333.6519325325624,429.1268153780469,14.171522540064622,66.53192651736845,3.928755963001077,0
5823,7.082151209027851,195.43250222339967,21945.370012107127,7.136521958864806,332.05887149348047,422.6285275674709,14.485114494331397,66.93825128071187,3.980165220410634,1
5824,7.09705542085066,199.0597244779344,21292.280815298996,7.149050236536907,329.6534981027767,425.49258631408753,14.308616559236144,67.67823271067674,4.019355292724147,0
5825,7.148407064547402,194.93924287928385,21432.664453643207,7.102493089592037,334.8772419361355,425.4577710850841,14.3740777469786,64.9892153632784,3.972001598083581,0
5826,7.144716689142812,197.87721587055017,21777.477310622027,6.97928552260562,330.0027948615219,426.47825047078936,14.572073486846907,65.19304300414123,4.05553787488602,1
5827,7.059148532080429,194.95761558802312,23086.25049685472,7.227151194655889,333.8353204228679,414.5735395645818,14.19052522067981,67.6089191800687,3.986126991073196,1
5828,7.079366774267547,197.3787809193633,21225.28776046344,7.0621339337812215,333.8478226486679,436.37684813632063,14.674581831973896,65.25346012523944,4.019239951517183,0
5829,7.105899426278008,195.11626904665712,22281.470799461986,7.1179999700099446,332.6197121389577,429.1237700127949,14.1505677471064,66.8972271573175,3.979203591860012,1
5830,7.0747919664885695,196.15013386178703,20962.233498708585,7.180460754991001,335.45901545548503,424.2497528541526,14.54776789435537,66.06513362989189,3.93083895333344,0
5831,7.146940550176904,197.67518166063067,22223.71614392623,7.288706366439093,327.7590136781725,424.0904881135544,14.543085518078785,66.0532522733163,3.981832967660972,1
5832,7.128335662455666,197.60415380512205,22358.20765110713,7.1403822899021625,336.27425073093343,427.44738747025326,14.447572851360512,66.28340712763172,3.988689778221678,1
5833,6.9180840676962685,196.95845790285665,21896.954555871307,7.057461729596817,333.5756097436304,424.6651744718668,14.451375712991824,68.09345781182758,3.9760599643665167,0
5834,6.925425263191732,197.1797422871046,21919.89310389968,7.047361927037161,335.4202478512395,427.7858315235444,14.687593159752948,65.43217269504535,3.905028299832568,0
5835,7.2799472793399,192.57882673778195,22026.355754580414,7.175004242993954,330.7261859050744,425.7001389571665,14.278395057760736,65.67042210863178,3.98976147604788,1
5836,7.124498009774147,195.64855557272773,21480.049170591552,7.176509489441032,327.1630854912672,423.687479604664,14.059920364661926,67.3008986010644,3.980614995876963,1
5837,7.045978840290682,194.85098188363227,21682.13889300006,7.154379673463704,331.67545780563586,424.40160711501807,14.140295874375989,65.73030275308663,4.0196081719659285,1
5838,6.950384565852862,198.51971487949396,22582.662636971305,7.037421399142849,333.0592331179929,424.8500648943909,14.13174009303709,65.80768688640167,4.001920943798354,0
5839,6.979047540464162,197.78348210951424,22278.439921191064,7.276273881296919,330.18384229132573,426.928383723346,14.375658396608337,65.07128847650952,3.9368874898581545,1
5841,6.958049620103674,196.91819603152743,21561.64401319741,7.139267405339235,333.0653086832786,429.1873730473842,14.631339200373906,66.18389199989213,3.954177424558305,0
5842,7.188683810827356,197.7717477631925,22171.223695295368,7.108627668096903,330.9469397400659,427.4052324772765,14.026991728840922,66.27840895295455,3.916624451941491,1
5843,6.905294313525379,196.24086829395208,22382.668728137534,7.104581494346852,333.5831300485692,424.38939829401255,14.27721406745844,67.14540641000319,3.934955932241116,0
5844,7.172044101670818,194.78798916679816,21711.192746629586,7.011170841683289,334.82333007278777,426.38466780079455,14.702226977449344,65.64013113074894,3.956430010398596,0
5845,6.906091783537991,197.124321854279,21675.82905688958,7.06881259432001,332.8467863464292,424.4922456506049,14.451298312642573,65.12592990751011,3.937137845358944,0
5847,7.164097639878233,195.36833679957948,22138.27393820721,7.165859804896913,332.64493304754143,424.6211560518384,14.56969897284428,66.49570374175762,3.9575059736019336,1
5848,7.074047690239867,196.409933649123,22745.58696889332,7.156621806423469,331.63416666794643,428.704062469302,14.150940155923244,65.366420635269,4.000906558702191,1
5849,7.178268026928937,192.18824352405176,21129.593847057346,7.083396369949253,334.1504456420273,424.41750718149,14.35487601954926,65.80890051529963,3.964931726182185,0
5852,7.092475706095252,196.2793164258448,21741.605441405634,7.120182407281576,332.8930197818166,422.9347246371899,14.333892693175407,66.57048079747202,3.945319481436564,0
5854,7.138103635638874,194.57980508627853,21658.70293141076,7.08431416585727,331.72424525904336,429.62130437280416,14.416095171251314,66.17511264496417,3.9209665200335033,0
5855,7.006960869510393,194.8117501381906,22172.55480913203,7.12625890711577,330.2431341724239,428.4129039062888,14.310187099917576,66.11389329066547,3.9830925833877657,0
5856,7.167387547096598,198.55163933515212,22360.654849647577,7.180890438612553,332.5571509731405,423.7056168619987,14.243500948995951,66.44752613933781,3.948890680682606,1
5858,7.0091063941017735,193.9033245494793,21250.911582796343,7.1321858608111794,334.26247033616,431.9299207880368,14.37745464214476,65.4191588388714,3.951539487546021,0
5859,7.291171728645396,196.47872233309843,21179.9504895277,7.117855831267776,335.30513772886195,432.49606442080335,14.436881765494972,65.74796826310909,3.9104692699571473,0
5860,7.06279392491359,195.72172116150472,21111.036775881897,7.035567821754486,333.2474766019158,432.1980262689124,14.464933877356597,66.01655094758503,3.979602615848515,0
5861,7.078613898826928,198.197571500881,21700.403330705296,7.079618444285391,337.0406792454493,429.0633282687057,14.409259566923856,67.57337693476615,3.954193280280814,0
5862,7.1331836735231535,194.33881684060307,21709.75455650049,7.306913603844125,335.4471255489124,429.9328108572857,14.27819979887244,67.56311994513737,3.9538761659922415,1
5863,6.989491301486469,192.88595642666925,22073.79106433564,7.204109362739192,337.9394405454921,430.2246056603804,14.290079007007842,67.0376001048034,3.933744236700033,1
5864,7.152062253491104,196.0903274492476,21168.44366317192,7.095333853571496,332.4433102541709,424.8523201859112,14.112761935808368,67.73491364186728,3.990347835016229,0
5867,6.985316791726029,195.01434252872144,21763.12431945197,7.1950079162790335,335.05918170394085,423.196427512569,14.364605725169431,68.52937480092861,3.950849785609434,0
5868,7.146427401077177,193.8959325668384,21220.97552549837,7.097234663717597,331.22492120063714,433.44281665913945,14.484838536285023,66.87060372708424,4.061318571682221,0
5869,7.210006836661562,196.90300015088272,21398.48488864988,7.194212054697703,333.1960343075585,417.0042843633762,14.276551629665306,66.75432184196464,3.9719262090927727,0
5870,7.064758677488897,193.67700835383928,21982.803173950757,7.253165611568229,327.40954867241976,424.26433220925406,14.543059555393905,65.40029873114516,3.955155791035304,1
5873,7.221170445275009,193.67496221579609,22162.337144783363,7.289349107100596,335.9767797359125,430.6278575924051,14.214136529230116,66.28065737958104,3.944593684720562,1
5876,7.12209023473573,196.22708623712452,22187.53666442716,7.265588548666667,331.4971369977443,426.7316418694338,14.364120949421752,66.25893771519893,3.992986999445886,1
5877,7.093904338885916,193.31599563913048,22031.56557094488,7.059765261051299,330.04600867909613,424.5709071597063,14.251468977857206,65.49572059145684,3.988292557921213,1
5878,7.037476561097497,195.3204500546884,22943.679550249384,7.139970056448726,331.079898499238,424.1542020035464,14.238142769426505,66.60412933064113,3.978479980714281,1
5879,7.169488242075696,195.50902130550355,23066.235884603768,7.196601928963813,326.9444955381333,416.6736034911052,14.09611271197737,66.33093675994736,3.975999922572485,1
5880,7.090786962718692,195.11702895479164,22031.802474420536,7.264398618817818,334.7072067553135,423.4801335885683,14.400425966384123,67.25907033039518,3.997793425623832,1
5881,7.1748911441122,197.3009549409915,21878.660903455697,7.167163813997045,335.2329772385557,429.8490702082154,14.148226869219553,65.77335734741764,3.910361577806066,0
5882,7.169158287047731,197.52757793830853,21683.34683823349,6.8351015589701465,331.68664302454164,430.652995570542,14.446025696281785,66.71937892773082,3.8578256211722657,0
5883,7.110522253067074,195.24940111857143,22662.813824528817,7.173513761894106,330.39586272394945,425.6538224063845,14.396252814296782,66.08449952146256,3.9833304514326784,1
5884,7.137307146214711,196.0260323253956,22478.004750250588,7.1492307485087645,333.3947122967551,424.0114834367668,14.334490354332395,66.88459350467612,3.973308131320836,1
5888,7.073908756615472,195.8470484825448,22916.69482443649,7.194651318603477,333.12494378246174,429.1173523631444,14.23540105383688,66.73534696955184,3.976492092157934,1
5889,7.12543705415228,195.98732108601,22182.667021879613,7.043030070844834,335.13023249785084,425.6507706968218,14.37916407564436,65.02544866275947,3.865935655608104,0
5891,7.055336027025902,194.8944685583334,21652.419792710305,6.947894331917366,333.4530309148536,429.2547031718656,14.316364292551633,66.09515203948679,3.966283013223139,0
5892,7.129979040327358,194.84851434527732,22392.943060237383,7.085230656581933,330.8951888470071,424.0755160164345,14.4635837952326,67.358817909585,3.96732502887502,1
5894,7.108965292593339,195.02852878186488,23035.98339167406,7.12409539685715,327.6596207548224,422.95426809274846,14.346794758006414,66.58521406938347,3.9675099836339447,1
5895,7.204966901035903,196.35469277007445,21919.64585562462,7.1717696359620176,330.9459724707985,426.99572873998864,14.49145455186059,66.57905881160134,4.0450157070437465,1
5896,7.121788351577008,195.7446397720571,21873.454865048818,7.08972116639972,334.61220670414724,424.2657690525412,14.659268449086436,66.43484381148293,3.9070219367147914,0
5897,7.110164605978794,194.89391957836685,22765.088481821946,7.250295849803308,329.59349966613405,423.7862900481018,14.203028604390266,66.31517286027609,4.019061898708538,1
5898,7.139083073016558,195.6946551873842,22911.177843257225,7.088774183994128,330.50461612612986,420.3503294630141,14.436741129157287,66.71525007555569,4.048418061384231,1
5900,7.155745037233801,194.8332607733113,22579.12810023528,7.068500283736329,330.6513907139516,418.7389422320465,14.42821932213729,66.48695336324201,4.042026204315839,1
